0
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
30
31
32
33
34
35
36
38
39
40
41
42
43
44
46
48
49
52
53
54
57
59
61
63
64
65
66
68
69
70
71
72
74
76
78
80
81
82
84
85
86
87
90
91
93
95
97
98
106
108
114
115
118
120
124
125
127
128
129
132
133
135
136
137
142
143
147
152
157
159
160
161
162
166
170
171
173
174
176
185
186
193
202
205
206
213
219
223
227
229
230
231
236
239
249
252
256
257
258
259
261
267
268
270
271
275
276
277
279
293
295
300
301
303
314
316
325
327
328
334
338
356
372
383
387
399
416
419
423
425
428
433
452
456
468
473
477
495
498
499
501
503
526
528
545
551
557
560
581
610
626
633
638
639
